country,code,year,share_animal_protein,gdp,population,name,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017
Tajikistan,tjk,2001,1.843017329,1785,6232587,Tajikistan,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income
Tajikistan,tjk,2002,1.975283213,1924,6285809,Tajikistan,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income
Tajikistan,tjk,2003,2,2080,6336724,Tajikistan,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income
Tajikistan,tjk,2004,1.910055584,2248,6391120,Tajikistan,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income
Tajikistan,tjk,2005,1.9620807,2369,6453240,Tajikistan,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income
Tajikistan,tjk,2006,2.057198255,2483,6524634,Tajikistan,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income
Tajikistan,tjk,2007,2.091085271,2612,6604426,Tajikistan,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income
Tajikistan,tjk,2008,2.194044188,2774,6691416,Tajikistan,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income
Tajikistan,tjk,2009,2.155460181,2835,6783390,Tajikistan,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income
Tajikistan,tjk,2010,2.166270784,2966,6878637,Tajikistan,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income
Tajikistan,tjk,2011,2.256710591,3111,6976958,Tajikistan,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income
Tajikistan,tjk,2012,3.783232978,3285,7078755,Tajikistan,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income
Tajikistan,tjk,2013,3.865515675,3471,7183529,Tajikistan,asia,asia_west,europe_central_asia,others,39,71,2/3/1992,Europe & Central Asia,Lower middle income
Tanzania,tza,2000,1.893266833,1534,34038161,Tanzania,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,14/12/1961,Sub-Saharan Africa,Low income
Tanzania,tza,2001,1.829640571,1579,34917073,Tanzania,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,14/12/1961,Sub-Saharan Africa,Low income
Tanzania,tza,2002,1.790422001,1638,35832494,Tanzania,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,14/12/1961,Sub-Saharan Africa,Low income
Tanzania,tza,2003,1.916288452,1690,36788281,Tanzania,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,14/12/1961,Sub-Saharan Africa,Low income
Tanzania,tza,2004,1.822688275,1760,37786946,Tanzania,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,14/12/1961,Sub-Saharan Africa,Low income
Tanzania,tza,2005,1.926897844,1820,38831024,Tanzania,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,14/12/1961,Sub-Saharan Africa,Low income
Tanzania,tza,2006,1.849602989,1850,39923609,Tanzania,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,14/12/1961,Sub-Saharan Africa,Low income
Tanzania,tza,2007,1.773363431,1949,41068185,Tanzania,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,14/12/1961,Sub-Saharan Africa,Low income
Tanzania,tza,2008,1.739212008,2000,42267667,Tanzania,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,14/12/1961,Sub-Saharan Africa,Low income
Tanzania,tza,2009,1.80403188,2052,43524738,Tanzania,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,14/12/1961,Sub-Saharan Africa,Low income
Tanzania,tza,2010,1.873152122,2124,44841226,Tanzania,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,14/12/1961,Sub-Saharan Africa,Low income
Tanzania,tza,2011,1.827272727,2227,46218486,Tanzania,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,14/12/1961,Sub-Saharan Africa,Low income
Tanzania,tza,2012,1.866788321,2275,47656367,Tanzania,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,14/12/1961,Sub-Saharan Africa,Low income
Tanzania,tza,2013,1.847826087,2372,49153002,Tanzania,africa,africa_sub_saharan,sub_saharan_africa,g77,-6,35,14/12/1961,Sub-Saharan Africa,Low income
Thailand,tha,2000,3.611367127,8977,63155029,Thailand,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,16/12/1946,East Asia & Pacific,Upper middle income
Thailand,tha,2001,3.432117921,9214,63898879,Thailand,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,16/12/1946,East Asia & Pacific,Upper middle income
Thailand,tha,2002,3.43269962,9705,64642931,Thailand,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,16/12/1946,East Asia & Pacific,Upper middle income
Thailand,tha,2003,3.494322483,10330,65370277,Thailand,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,16/12/1946,East Asia & Pacific,Upper middle income
Thailand,tha,2004,3.512636741,10912,66060383,Thailand,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,16/12/1946,East Asia & Pacific,Upper middle income
Thailand,tha,2005,3.525,11303,66698483,Thailand,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,16/12/1946,East Asia & Pacific,Upper middle income
Thailand,tha,2006,3.454935622,11800,67276383,Thailand,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,16/12/1946,East Asia & Pacific,Upper middle income
Thailand,tha,2007,3.485177151,12376,67796451,Thailand,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,16/12/1946,East Asia & Pacific,Upper middle income
Thailand,tha,2008,3.251360174,12527,68267982,Thailand,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,16/12/1946,East Asia & Pacific,Upper middle income
Thailand,tha,2009,3.335771763,12385,68706122,Thailand,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,16/12/1946,East Asia & Pacific,Upper middle income
Thailand,tha,2010,3.397677794,13259,69122234,Thailand,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,16/12/1946,East Asia & Pacific,Upper middle income
Thailand,tha,2011,3.507246377,13318,69518555,Thailand,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,16/12/1946,East Asia & Pacific,Upper middle income
Thailand,tha,2012,3.534482759,14227,69892142,Thailand,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,16/12/1946,East Asia & Pacific,Upper middle income
Thailand,tha,2013,3.570402299,14562,70243267,Thailand,asia,east_asia_pacific,east_asia_pacific,g77,15.5,101,16/12/1946,East Asia & Pacific,Upper middle income
Togo,tgo,2000,1.363426992,1282,4793504,Togo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,20/9/1960,Sub-Saharan Africa,Low income
Togo,tgo,2001,1.29187935,1231,4926142,Togo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,20/9/1960,Sub-Saharan Africa,Low income
Togo,tgo,2002,1.212795549,1182,5050919,Togo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,20/9/1960,Sub-Saharan Africa,Low income
Togo,tgo,2003,1.27148704,1206,5170252,Togo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,20/9/1960,Sub-Saharan Africa,Low income
Togo,tgo,2004,1.146927872,1202,5288273,Togo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,20/9/1960,Sub-Saharan Africa,Low income
Togo,tgo,2005,1.285075961,1188,5408044,Togo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,20/9/1960,Sub-Saharan Africa,Low income
Togo,tgo,2006,1.200175208,1203,5529908,Togo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,20/9/1960,Sub-Saharan Africa,Low income
Togo,tgo,2007,1.148583878,1192,5652811,Togo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,20/9/1960,Sub-Saharan Africa,Low income
Togo,tgo,2008,1.124352332,1185,5776837,Togo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,20/9/1960,Sub-Saharan Africa,Low income
Togo,tgo,2009,1.235897436,1189,5901859,Togo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,20/9/1960,Sub-Saharan Africa,Low income
Togo,tgo,2010,1.426160338,1203,6027798,Togo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,20/9/1960,Sub-Saharan Africa,Low income
Togo,tgo,2011,1.49055812,1227,6154813,Togo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,20/9/1960,Sub-Saharan Africa,Low income
Togo,tgo,2012,1.522783761,1263,6283092,Togo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,20/9/1960,Sub-Saharan Africa,Low income
Togo,tgo,2013,1.473512632,1292,6412560,Togo,africa,africa_sub_saharan,sub_saharan_africa,g77,8.66667,1.08333,20/9/1960,Sub-Saharan Africa,Low income
Trinidad and Tobago,tto,2000,4.092185812,16372,1292058,Trinidad and Tobago,americas,america_north,america,g77,11,-61,18/9/1962,Latin America & Caribbean,High income
Trinidad and Tobago,tto,2001,4.34039548,17091,1296962,Trinidad and Tobago,americas,america_north,america,g77,11,-61,18/9/1962,Latin America & Caribbean,High income
Trinidad and Tobago,tto,2002,4.962007168,18495,1301576,Trinidad and Tobago,americas,america_north,america,g77,11,-61,18/9/1962,Latin America & Caribbean,High income
Trinidad and Tobago,tto,2003,4.93561295,21224,1306065,Trinidad and Tobago,americas,america_north,america,g77,11,-61,18/9/1962,Latin America & Caribbean,High income
Trinidad and Tobago,tto,2004,5.198847262,22969,1310622,Trinidad and Tobago,americas,america_north,america,g77,11,-61,18/9/1962,Latin America & Caribbean,High income
Trinidad and Tobago,tto,2005,5.206095791,24447,1315386,Trinidad and Tobago,americas,america_north,america,g77,11,-61,18/9/1962,Latin America & Caribbean,High income
Trinidad and Tobago,tto,2006,5.210996073,27724,1320418,Trinidad and Tobago,americas,america_north,america,g77,11,-61,18/9/1962,Latin America & Caribbean,High income
Trinidad and Tobago,tto,2007,5.100878735,29083,1325672,Trinidad and Tobago,americas,america_north,america,g77,11,-61,18/9/1962,Latin America & Caribbean,High income
Trinidad and Tobago,tto,2008,4.947666195,30106,1331040,Trinidad and Tobago,americas,america_north,america,g77,11,-61,18/9/1962,Latin America & Caribbean,High income
Trinidad and Tobago,tto,2009,5.275607181,28816,1336349,Trinidad and Tobago,americas,america_north,america,g77,11,-61,18/9/1962,Latin America & Caribbean,High income
Trinidad and Tobago,tto,2010,5.493840197,29804,1341465,Trinidad and Tobago,americas,america_north,america,g77,11,-61,18/9/1962,Latin America & Caribbean,High income
Trinidad and Tobago,tto,2011,5.449415003,29745,1346350,Trinidad and Tobago,americas,america_north,america,g77,11,-61,18/9/1962,Latin America & Caribbean,High income
Trinidad and Tobago,tto,2012,5.56440281,30157,1350999,Trinidad and Tobago,americas,america_north,america,g77,11,-61,18/9/1962,Latin America & Caribbean,High income
Trinidad and Tobago,tto,2013,5.650065531,30987,1355342,Trinidad and Tobago,americas,america_north,america,g77,11,-61,18/9/1962,Latin America & Caribbean,High income
Tunisia,tun,2000,3.010765918,7738,9456117,Tunisia,africa,africa_north,middle_east_north_africa,g77,34,9,12/11/1956,Middle East & North Africa,Lower middle income
Tunisia,tun,2001,3.035922628,8027,9546453,Tunisia,africa,africa_north,middle_east_north_africa,g77,34,9,12/11/1956,Middle East & North Africa,Lower middle income
Tunisia,tun,2002,3.103729238,8079,9634180,Tunisia,africa,africa_north,middle_east_north_africa,g77,34,9,12/11/1956,Middle East & North Africa,Lower middle income
Tunisia,tun,2003,2.97654321,8433,9722180,Tunisia,africa,africa_north,middle_east_north_africa,g77,34,9,12/11/1956,Middle East & North Africa,Lower middle income
Tunisia,tun,2004,3.018472906,8844,9814009,Tunisia,africa,africa_north,middle_east_north_africa,g77,34,9,12/11/1956,Middle East & North Africa,Lower middle income
Tunisia,tun,2005,3.01242236,9106,9912114,Tunisia,africa,africa_north,middle_east_north_africa,g77,34,9,12/11/1956,Middle East & North Africa,Lower middle income
Tunisia,tun,2006,2.990528567,9527,10017832,Tunisia,africa,africa_north,middle_east_north_africa,g77,34,9,12/11/1956,Middle East & North Africa,Lower middle income
Tunisia,tun,2007,3.119311193,10023,10130368,Tunisia,africa,africa_north,middle_east_north_africa,g77,34,9,12/11/1956,Middle East & North Africa,Lower middle income
Tunisia,tun,2008,3.131435494,10365,10247325,Tunisia,africa,africa_north,middle_east_north_africa,g77,34,9,12/11/1956,Middle East & North Africa,Lower middle income
Tunisia,tun,2009,3.082458771,10581,10365089,Tunisia,africa,africa_north,middle_east_north_africa,g77,34,9,12/11/1956,Middle East & North Africa,Lower middle income
Tunisia,tun,2010,3.178592904,10746,10480934,Tunisia,africa,africa_north,middle_east_north_africa,g77,34,9,12/11/1956,Middle East & North Africa,Lower middle income
Tunisia,tun,2011,3.054761905,10437,10594057,Tunisia,africa,africa_north,middle_east_north_africa,g77,34,9,12/11/1956,Middle East & North Africa,Lower middle income
Tunisia,tun,2012,3.313274336,10739,10704948,Tunisia,africa,africa_north,middle_east_north_africa,g77,34,9,12/11/1956,Middle East & North Africa,Lower middle income
Tunisia,tun,2013,3.388474171,10898,10813680,Tunisia,africa,africa_north,middle_east_north_africa,g77,34,9,12/11/1956,Middle East & North Africa,Lower middle income
Turkey,tur,2000,2.919716002,13339,63627862,Turkey,europe,europe_east,europe_central_asia,oecd,39,35,24/10/1945,Europe & Central Asia,Upper middle income
Turkey,tur,2001,2.72079536,12145,64544914,Turkey,europe,europe_east,europe_central_asia,oecd,39,35,24/10/1945,Europe & Central Asia,Upper middle income
Turkey,tur,2002,2.599390075,12901,65446165,Turkey,europe,europe_east,europe_central_asia,oecd,39,35,24/10/1945,Europe & Central Asia,Upper middle income
Turkey,tur,2003,2.937569677,13449,66339433,Turkey,europe,europe_east,europe_central_asia,oecd,39,35,24/10/1945,Europe & Central Asia,Upper middle income
Turkey,tur,2004,2.951510114,14432,67235927,Turkey,europe,europe_east,europe_central_asia,oecd,39,35,24/10/1945,Europe & Central Asia,Upper middle income
Turkey,tur,2005,2.95319856,15416,68143186,Turkey,europe,europe_east,europe_central_asia,oecd,39,35,24/10/1945,Europe & Central Asia,Upper middle income
Turkey,tur,2006,3.027145599,16244,69063538,Turkey,europe,europe_east,europe_central_asia,oecd,39,35,24/10/1945,Europe & Central Asia,Upper middle income
Turkey,tur,2007,3.191184573,16771,69992754,Turkey,europe,europe_east,europe_central_asia,oecd,39,35,24/10/1945,Europe & Central Asia,Upper middle income
Turkey,tur,2008,3.077607789,16693,70923730,Turkey,europe,europe_east,europe_central_asia,oecd,39,35,24/10/1945,Europe & Central Asia,Upper middle income
Turkey,tur,2009,3.10632422,15506,71846212,Turkey,europe,europe_east,europe_central_asia,oecd,39,35,24/10/1945,Europe & Central Asia,Upper middle income
Turkey,tur,2010,3.347945205,16700,72752325,Turkey,europe,europe_east,europe_central_asia,oecd,39,35,24/10/1945,Europe & Central Asia,Upper middle income
Turkey,tur,2011,3.526401742,17919,73639596,Turkey,europe,europe_east,europe_central_asia,oecd,39,35,24/10/1945,Europe & Central Asia,Upper middle income
Turkey,tur,2012,3.840650407,18170,74508771,Turkey,europe,europe_east,europe_central_asia,oecd,39,35,24/10/1945,Europe & Central Asia,Upper middle income
Turkey,tur,2013,3.919050189,18788,75359032,Turkey,europe,europe_east,europe_central_asia,oecd,39,35,24/10/1945,Europe & Central Asia,Upper middle income
Turkmenistan,tkm,2000,4.246460008,4733,4501419,Turkmenistan,asia,asia_west,europe_central_asia,g77,39.75,59.66667,2/3/1992,Europe & Central Asia,Upper middle income
Turkmenistan,tkm,2001,4.448341594,5623,4551737,Turkmenistan,asia,asia_west,europe_central_asia,g77,39.75,59.66667,2/3/1992,Europe & Central Asia,Upper middle income
Turkmenistan,tkm,2002,4.774049217,6425,4600093,Turkmenistan,asia,asia_west,europe_central_asia,g77,39.75,59.66667,2/3/1992,Europe & Central Asia,Upper middle income
Turkmenistan,tkm,2003,4.907366885,7435,4647912,Turkmenistan,asia,asia_west,europe_central_asia,g77,39.75,59.66667,2/3/1992,Europe & Central Asia,Upper middle income
Turkmenistan,tkm,2004,4.877043355,8431,4696771,Turkmenistan,asia,asia_west,europe_central_asia,g77,39.75,59.66667,2/3/1992,Europe & Central Asia,Upper middle income
Turkmenistan,tkm,2005,4.89438361,9417,4747839,Turkmenistan,asia,asia_west,europe_central_asia,g77,39.75,59.66667,2/3/1992,Europe & Central Asia,Upper middle income
Turkmenistan,tkm,2006,4.750617284,10327,4801847,Turkmenistan,asia,asia_west,europe_central_asia,g77,39.75,59.66667,2/3/1992,Europe & Central Asia,Upper middle income
Turkmenistan,tkm,2007,5.447776629,11337,4858843,Turkmenistan,asia,asia_west,europe_central_asia,g77,39.75,59.66667,2/3/1992,Europe & Central Asia,Upper middle income
Turkmenistan,tkm,2008,5.444289694,12861,4918396,Turkmenistan,asia,asia_west,europe_central_asia,g77,39.75,59.66667,2/3/1992,Europe & Central Asia,Upper middle income
Turkmenistan,tkm,2009,5.461377871,13494,4979672,Turkmenistan,asia,asia_west,europe_central_asia,g77,39.75,59.66667,2/3/1992,Europe & Central Asia,Upper middle income
Turkmenistan,tkm,2010,5.418004187,14563,5041995,Turkmenistan,asia,asia_west,europe_central_asia,g77,39.75,59.66667,2/3/1992,Europe & Central Asia,Upper middle income
Turkmenistan,tkm,2011,5.432479832,16518,5105301,Turkmenistan,asia,asia_west,europe_central_asia,g77,39.75,59.66667,2/3/1992,Europe & Central Asia,Upper middle income
Turkmenistan,tkm,2012,5.42434905,18135,5169660,Turkmenistan,asia,asia_west,europe_central_asia,g77,39.75,59.66667,2/3/1992,Europe & Central Asia,Upper middle income
Turkmenistan,tkm,2013,5.345070423,19751,5234640,Turkmenistan,asia,asia_west,europe_central_asia,g77,39.75,59.66667,2/3/1992,Europe & Central Asia,Upper middle income
Uganda,uga,2000,1.547419497,1176,24213120,Uganda,africa,africa_sub_saharan,sub_saharan_africa,g77,1.25,32.5,25/10/1962,Sub-Saharan Africa,Low income
Uganda,uga,2001,1.535087719,1240,24984181,Uganda,africa,africa_sub_saharan,sub_saharan_africa,g77,1.25,32.5,25/10/1962,Sub-Saharan Africa,Low income
Uganda,uga,2002,1.584549356,1286,25794397,Uganda,africa,africa_sub_saharan,sub_saharan_africa,g77,1.25,32.5,25/10/1962,Sub-Saharan Africa,Low income
Uganda,uga,2003,1.722921914,1322,26641627,Uganda,africa,africa_sub_saharan,sub_saharan_africa,g77,1.25,32.5,25/10/1962,Sub-Saharan Africa,Low income
Uganda,uga,2004,1.963419821,1353,27521632,Uganda,africa,africa_sub_saharan,sub_saharan_africa,g77,1.25,32.5,25/10/1962,Sub-Saharan Africa,Low income
Uganda,uga,2005,2.088525999,1440,28431204,Uganda,africa,africa_sub_saharan,sub_saharan_africa,g77,1.25,32.5,25/10/1962,Sub-Saharan Africa,Low income
Uganda,uga,2006,2.107205624,1492,29370251,Uganda,africa,africa_sub_saharan,sub_saharan_africa,g77,1.25,32.5,25/10/1962,Sub-Saharan Africa,Low income
Uganda,uga,2007,2.34358047,1562,30339895,Uganda,africa,africa_sub_saharan,sub_saharan_africa,g77,1.25,32.5,25/10/1962,Sub-Saharan Africa,Low income
Uganda,uga,2008,2.29490124,1673,31339392,Uganda,africa,africa_sub_saharan,sub_saharan_africa,g77,1.25,32.5,25/10/1962,Sub-Saharan Africa,Low income
